indicator,date,value,unit,geography,source,source_url,ecifre_url,last_updated
Salariul mediu net (România),2018-05-01,2704.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2018-06-01,2721.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2018-07-01,2708.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2018-08-01,2669.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2018-09-01,2688.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2018-10-01,2720.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2018-11-01,2792.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2018-12-01,2957.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2019-01-01,2936.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2019-02-01,2933.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2019-03-01,3075.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2019-04-01,3115.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2019-05-01,3101.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2019-06-01,3142.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2019-07-01,3119.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2019-08-01,3044.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2019-09-01,3082.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2019-10-01,3116.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2019-11-01,3179.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2019-12-01,3340.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2020-01-01,3189.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2020-02-01,3202.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2020-03-01,3294.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2020-04-01,3182.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2020-05-01,3179.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2020-06-01,3298.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2020-07-01,3372.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2020-08-01,3275.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2020-09-01,3321.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2020-10-01,3343.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2020-11-01,3411.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2020-12-01,3620.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2021-01-01,3395.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2021-02-01,3365.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2021-03-01,3547.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2021-04-01,3561.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2021-05-01,3492.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2021-06-01,3541.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2021-07-01,3545.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2021-08-01,3487.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2021-09-01,3517.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2021-10-01,3544.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2021-11-01,3645.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2021-12-01,3879.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2022-01-01,3698.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
