indicator,date,value,unit,geography,source,source_url,ecifre_url,last_updated
Firme înființate pe județe,2014-01-01,135.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2015-01-01,159.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2016-01-01,147.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2017-01-01,97.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2017-03-01,284.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2017-04-01,231.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2017-05-01,332.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2017-06-01,341.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2017-07-01,309.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2017-08-01,187.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2017-09-01,162.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2017-10-01,173.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2017-11-01,127.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2017-12-01,80.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2018-01-01,151.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2018-02-01,210.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2018-03-01,274.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2018-04-01,255.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2018-05-01,257.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2018-06-01,185.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2018-07-01,251.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2018-08-01,161.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2018-09-01,139.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2018-10-01,185.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2018-11-01,269.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2018-12-01,222.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2019-01-01,408.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2019-02-01,327.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2019-03-01,272.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2019-04-01,326.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2019-05-01,328.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2019-06-01,198.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2019-07-01,324.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2019-08-01,218.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2019-09-01,168.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2019-10-01,187.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2019-11-01,193.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2019-12-01,131.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2020-01-01,215.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2020-02-01,206.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2020-03-01,115.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2020-04-01,53.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2020-05-01,174.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2020-06-01,254.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2020-07-01,199.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2020-08-01,173.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2020-09-01,170.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2020-10-01,211.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2020-11-01,212.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2020-12-01,173.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2021-02-01,333.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2021-03-01,451.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2021-04-01,362.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2021-05-01,231.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2021-06-01,269.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2021-07-01,230.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2021-08-01,253.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2021-09-01,254.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2021-10-01,252.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2021-11-01,162.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2021-12-01,150.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2022-02-01,200.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2022-03-01,237.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2022-04-01,191.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2022-05-01,224.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2022-07-01,233.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2022-08-01,347.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2022-09-01,298.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2022-10-01,176.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2022-11-01,207.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2022-12-01,265.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2023-02-01,218.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2023-03-01,249.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2023-04-01,182.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2023-05-01,242.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2023-06-01,242.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2023-07-01,155.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2023-08-01,222.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2023-09-01,180.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2023-10-01,231.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2023-11-01,183.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2023-12-01,168.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2024-02-01,167.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2024-03-01,212.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2024-04-01,189.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2024-05-01,147.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2024-06-01,143.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2024-07-01,112.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2024-08-01,77.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2024-09-01,157.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2024-10-01,254.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2024-11-01,144.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2024-12-01,87.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2025-01-01,167.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2025-02-01,182.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2025-03-01,186.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2025-04-01,162.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2025-05-01,170.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2025-06-01,158.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2025-07-01,650.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2025-08-01,195.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2025-09-01,387.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2025-10-01,272.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2025-11-01,201.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2025-12-01,154.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2026-01-01,184.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2026-02-01,183.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2026-03-01,233.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2026-04-01,153.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2026-05-01,182.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2026-06-01,167.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2026-07-01,155.0000,Număr,RO-AB,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/alba,2026-09-01
Firme înființate pe județe,2014-01-01,200.0000,Număr,RO-AR,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/arad,2026-09-01
Firme înființate pe județe,2015-01-01,181.0000,Număr,RO-AR,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/arad,2026-09-01
Firme înființate pe județe,2016-01-01,214.0000,Număr,RO-AR,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/arad,2026-09-01
Firme înființate pe județe,2017-01-01,129.0000,Număr,RO-AR,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/arad,2026-09-01
Firme înființate pe județe,2017-03-01,401.0000,Număr,RO-AR,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/arad,2026-09-01
Firme înființate pe județe,2017-04-01,305.0000,Număr,RO-AR,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/arad,2026-09-01
Firme înființate pe județe,2017-05-01,433.0000,Număr,RO-AR,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/arad,2026-09-01
Firme înființate pe județe,2017-06-01,337.0000,Număr,RO-AR,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/arad,2026-09-01
Firme înființate pe județe,2017-07-01,285.0000,Număr,RO-AR,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/arad,2026-09-01
Firme înființate pe județe,2017-08-01,217.0000,Număr,RO-AR,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/arad,2026-09-01
Firme înființate pe județe,2017-09-01,234.0000,Număr,RO-AR,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/arad,2026-09-01
Firme înființate pe județe,2017-10-01,223.0000,Număr,RO-AR,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/arad,2026-09-01
Firme înființate pe județe,2017-11-01,215.0000,Număr,RO-AR,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/arad,2026-09-01
Firme înființate pe județe,2017-12-01,145.0000,Număr,RO-AR,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/arad,2026-09-01
Firme înființate pe județe,2018-01-01,224.0000,Număr,RO-AR,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/arad,2026-09-01
Firme înființate pe județe,2018-02-01,291.0000,Număr,RO-AR,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/arad,2026-09-01
Firme înființate pe județe,2018-03-01,347.0000,Număr,RO-AR,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/arad,2026-09-01
Firme înființate pe județe,2018-04-01,311.0000,Număr,RO-AR,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/arad,2026-09-01
Firme înființate pe județe,2018-05-01,344.0000,Număr,RO-AR,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/arad,2026-09-01
Firme înființate pe județe,2018-06-01,291.0000,Număr,RO-AR,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/arad,2026-09-01
Firme înființate pe județe,2018-07-01,287.0000,Număr,RO-AR,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/arad,2026-09-01
Firme înființate pe județe,2018-08-01,247.0000,Număr,RO-AR,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/arad,2026-09-01
Firme înființate pe județe,2018-09-01,232.0000,Număr,RO-AR,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/arad,2026-09-01
Firme înființate pe județe,2018-10-01,289.0000,Număr,RO-AR,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/arad,2026-09-01
Firme înființate pe județe,2018-11-01,341.0000,Număr,RO-AR,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/arad,2026-09-01
Firme înființate pe județe,2018-12-01,220.0000,Număr,RO-AR,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/arad,2026-09-01
Firme înființate pe județe,2019-01-01,334.0000,Număr,RO-AR,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/arad,2026-09-01
Firme înființate pe județe,2019-02-01,307.0000,Număr,RO-AR,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/arad,2026-09-01
Firme înființate pe județe,2019-03-01,289.0000,Număr,RO-AR,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/arad,2026-09-01
Firme înființate pe județe,2019-04-01,354.0000,Număr,RO-AR,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/arad,2026-09-01
Firme înființate pe județe,2019-05-01,303.0000,Număr,RO-AR,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/arad,2026-09-01
Firme înființate pe județe,2019-06-01,263.0000,Număr,RO-AR,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/arad,2026-09-01
Firme înființate pe județe,2019-07-01,238.0000,Număr,RO-AR,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/arad,2026-09-01
Firme înființate pe județe,2019-08-01,184.0000,Număr,RO-AR,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/arad,2026-09-01
Firme înființate pe județe,2019-09-01,201.0000,Număr,RO-AR,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/arad,2026-09-01
Firme înființate pe județe,2019-10-01,265.0000,Număr,RO-AR,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/arad,2026-09-01
Firme înființate pe județe,2019-11-01,183.0000,Număr,RO-AR,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/arad,2026-09-01
Firme înființate pe județe,2019-12-01,215.0000,Număr,RO-AR,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/arad,2026-09-01
Firme înființate pe județe,2020-01-01,211.0000,Număr,RO-AR,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/arad,2026-09-01
Firme înființate pe județe,2020-02-01,224.0000,Număr,RO-AR,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/arad,2026-09-01
Firme înființate pe județe,2020-03-01,155.0000,Număr,RO-AR,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/arad,2026-09-01
Firme înființate pe județe,2020-04-01,62.0000,Număr,RO-AR,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/arad,2026-09-01
Firme înființate pe județe,2020-05-01,223.0000,Număr,RO-AR,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/arad,2026-09-01
Firme înființate pe județe,2020-06-01,253.0000,Număr,RO-AR,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/arad,2026-09-01
Firme înființate pe județe,2020-07-01,268.0000,Număr,RO-AR,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/arad,2026-09-01
Firme înființate pe județe,2020-08-01,198.0000,Număr,RO-AR,ONRC,https://www.onrc.ro,https://ecifre.ro/indicatori/firme-infiintate-judete-ro/arad,2026-09-01
