indicator,date,value,unit,geography,source,source_url,ecifre_url,last_updated
Inflație anuală (România),2020-12-01,102.0600,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2021-01-01,102.9900,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2021-02-01,103.1600,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2021-03-01,103.0500,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2021-04-01,103.2400,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2021-05-01,103.7500,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2021-06-01,103.9400,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2021-07-01,104.9500,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2021-08-01,105.2500,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2021-09-01,106.2900,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2021-10-01,107.9400,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2021-11-01,107.8000,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2021-12-01,108.1900,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2022-01-01,108.3500,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2022-02-01,108.5300,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2022-03-01,110.1500,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2022-04-01,113.7600,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2022-05-01,114.4900,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2022-06-01,115.0500,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2022-07-01,114.9600,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2022-08-01,115.3200,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2022-09-01,115.8800,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2022-10-01,115.3200,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2022-11-01,116.7600,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2022-12-01,116.3700,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2023-01-01,115.0700,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2023-02-01,115.5200,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2023-03-01,114.5300,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2023-04-01,111.2300,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2023-05-01,110.6400,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2023-06-01,110.2500,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2023-07-01,109.4400,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2023-08-01,109.4300,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2023-09-01,108.8300,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2023-10-01,108.0700,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2023-11-01,106.7200,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2023-12-01,106.6100,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
