indicator,date,value,unit,geography,source,source_url,ecifre_url,last_updated
Autorizații de construire pe județe,2017-06-01,82.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2017-07-01,71.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2017-08-01,44.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2017-09-01,73.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2017-10-01,67.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2017-11-01,37.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2017-12-01,42.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2018-01-01,37.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2018-02-01,41.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2018-03-01,60.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2018-04-01,53.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2018-05-01,79.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2018-06-01,78.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2018-07-01,82.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2018-08-01,67.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2018-09-01,48.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2018-10-01,58.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2018-11-01,53.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2018-12-01,26.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2019-01-01,38.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2019-02-01,51.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2019-03-01,45.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2019-04-01,43.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2019-05-01,56.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2019-06-01,55.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2019-07-01,77.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2019-08-01,58.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2019-09-01,55.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2019-10-01,73.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2019-11-01,49.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2019-12-01,59.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2020-01-01,38.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2020-02-01,28.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2020-03-01,65.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2020-04-01,43.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2020-05-01,40.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2020-06-01,54.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2020-07-01,89.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2020-08-01,62.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2020-09-01,59.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2020-10-01,64.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2020-11-01,45.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2020-12-01,57.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2021-01-01,59.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2021-02-01,52.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2021-03-01,57.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2021-04-01,70.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2021-05-01,94.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2021-06-01,83.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2021-07-01,87.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2021-08-01,74.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2021-09-01,56.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2021-10-01,67.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2021-11-01,50.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2021-12-01,59.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2022-01-01,38.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2022-02-01,47.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2022-03-01,56.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2022-04-01,44.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2022-05-01,64.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2022-06-01,59.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2022-07-01,64.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2022-08-01,54.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2022-09-01,42.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2022-10-01,40.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2022-11-01,38.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2022-12-01,39.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2023-01-01,37.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2023-02-01,31.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2023-03-01,62.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2023-04-01,47.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2023-05-01,61.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2023-06-01,42.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2023-07-01,43.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2023-08-01,54.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2023-09-01,39.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2023-10-01,38.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2023-11-01,30.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2023-12-01,43.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2024-01-01,31.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2024-02-01,43.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2024-03-01,45.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2024-04-01,61.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2024-05-01,39.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2024-06-01,47.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2024-07-01,45.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2024-08-01,56.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2024-09-01,50.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2024-10-01,69.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
